TOW,OSNMA40,source_prn,is_zero_fill,reason
328595,1000111011110001000000100010010001101110,5,false,use_existing_source
328597,0010001100010000000011111100000011100010,5,false,use_existing_source
328599,0101110101110101110000011011001100000011,5,false,use_existing_source
328601,1110101000001111100100101011101110011000,5,false,use_existing_source
328603,0001000001111100011101000000010111001011,5,false,use_existing_source
328605,0011011000100100101110011101111010010001,5,false,use_existing_source
328607,0100000010111001000010010000111110001001,5,false,use_existing_source
328609,0000101000010010111011010010001011011010,5,false,use_existing_source
328611,1101011100000011110011111111000010100101,5,false,use_existing_source
328613,0011110011100001000010010010100101101000,5,false,use_existing_source
328615,1100100101000111010001010001011011001011,5,false,use_existing_source
328617,1000110001001100101011001000000001010000,5,false,use_existing_source
328619,1001110100110010011010100000000000000000,5,false,use_existing_source
328621,1001001000101100011101010010101101100010,5,false,use_existing_source
328623,0110000010010001000010100010110001101011,5,false,use_existing_source
328625,0010001011110000101100110001111011100110,5,false,use_existing_source
328627,0101000000000011000011110111011100101001,5,false,use_existing_source
328629,0100100111110100110000011100010000000101,5,false,use_existing_source
328631,0010001001001111111001001000010010111110,5,false,use_existing_source
328633,0000010110110000010100100000100100001111,5,false,use_existing_source
328635,0111001000001000111111111000000111000001,5,false,use_existing_source
328637,0101101111010000000001011100110011001100,5,false,use_existing_source
328639,1100010100010011011111011110001110110111,5,false,use_existing_source
328641,1110111100011001000011110111101110101101,5,false,use_existing_source
328643,1110001111001000100101011010101011001001,5,false,use_existing_source
328645,0011011010001111000000111100011001100001,5,false,use_existing_source
328647,0110100010111011001100100010000100001000,5,false,use_existing_source
328649,1111001000111110100001100000000000000000,5,false,use_existing_source
328651,1001001000100101100101000100000110101001,5,false,use_existing_source
328653,0110000110101001110110101001110100100011,5,false,use_existing_source
328655,0001111000001011101111111111001111011000,5,false,use_existing_source
328657,1111010000010000000011110101110010111111,5,false,use_existing_source
328659,0010111100010100000101000101100000000011,5,false,use_existing_source
328661,0011111100001111001000000111100110010010,5,false,use_existing_source
328663,0010000110010001010110100000010111001101,5,false,use_existing_source
328665,0011101000001110001110110101101110100001,5,false,use_existing_source
328667,1001111111111000000010010000111100000011,5,false,use_existing_source
328669,1010010110011110010101101000001011111111,5,false,use_existing_source
328671,0010111100000011110011111010111010011000,5,false,use_existing_source
328673,0010100100011100000000110010111101000110,5,false,use_existing_source
328675,0000000011010001111011100000110011110001,5,false,use_existing_source
328677,1010000010101010110110100011000101000011,5,false,use_existing_source
328679,0000101000101101011000000000000000000000,5,false,use_existing_source
328681,1001001011101010110100100110110100101100,5,false,use_existing_source
328683,0110001001000000000001111111111001110011,5,false,use_existing_source
328685,0000011001001110000101100011101110001000,5,false,use_existing_source
328687,1110001000000011000011110010000000100010,5,false,use_existing_source
328689,0101100111111010000011010100001100000101,5,false,use_existing_source
328691,1100110001001111001100001111011100101110,5,false,use_existing_source
328693,1101100111101010110111010000100100001111,5,false,use_existing_source
328695,0001010101111110100011001011011010110000,5,false,use_existing_source
328697,1000111110101100000001011100111010010010,5,false,use_existing_source
328699,0101100101101000010101000100001111011100,5,false,use_existing_source
328701,1010010000011001000011111011101011010011,5,false,use_existing_source
328703,0101011010010101101010000110101000010010,5,false,use_existing_source
328705,0111000000111110100011111001011100010110,5,false,use_existing_source
328707,1101001010000101100100011011011110100001,5,false,use_existing_source
328709,1011110111011110111000000000000000000000,5,false,use_existing_source
328711,1001001001010010011110101101111000000111,5,false,use_existing_source
328713,0110001100100111011101010111111110111011,5,false,use_existing_source
328715,1111100100011100010111111000000000110111,5,false,use_existing_source
328717,1001010100011110000011110000010010111110,5,false,use_existing_source
328719,1110011111111110000001011001001000000011,5,false,use_existing_source
328721,1101110000001111110110110111100111011111,5,false,use_existing_source
328723,1000100111010001001011110000010111001111,5,false,use_existing_source
328725,1111110101001111000011010101011101110101,5,false,use_existing_source
328727,0011000000000011000010010000111111101010,5,false,use_existing_source
328729,0110111011010010111101111011010110100000,5,false,use_existing_source
328731,0010001100000011110011111010110111100110,5,false,use_existing_source
328733,0011110010101111101101010011010100001001,5,false,use_existing_source
328735,1100011111001101111010010111110100100011,5,false,use_existing_source
328737,1001011101010110110110001011011110100001,5,false,use_existing_source
328739,1001011011100111101001010000000000000000,5,false,use_existing_source
328741,1001001011101111000010101100001010011001,5,false,use_existing_source
328743,0110010011111011011001000101111111011001,5,false,use_existing_source
328745,0101011010011010000100110100001111011100,5,false,use_existing_source
328747,0001010100000011000011110101100000010110,5,false,use_existing_source
328749,0001110101001010101011110100101100000101,5,false,use_existing_source
328751,1010100001001111010101100111011111000001,5,false,use_existing_source
328753,1010100110000100101001110000100100001111,5,false,use_existing_source
328755,0110010010110100010100100110100010110011,5,false,use_existing_source
328757,1101111001101110000001011100111110000010,5,false,use_existing_source
328759,0101100111001011001001110111010001001011,5,false,use_existing_source
328761,1110001100011001000011110011100001101000,5,false,use_existing_source
328763,1001010100001110110010000101100000101101,5,false,use_existing_source
328765,1101000010000101100001100000111101010100,5,false,use_existing_source
328767,0011001011011110011111101011000101011000,5,false,use_existing_source
328769,1011000001111000101010010000000000000000,5,false,use_existing_source
328771,1001001000000110100010011101110110010110,5,false,use_existing_source
328773,0110010101010000101001110100111101101011,5,false,use_existing_source
328775,0101100000000111101001101010010111100010,5,false,use_existing_source
328777,0110110100011110000011111100000001000000,5,false,use_existing_source
328779,1000000111111011011101100001001000000011,5,false,use_existing_source
328781,1101111000001111100001101101000010100001,5,false,use_existing_source
328783,0100111010110010000110110000010111001111,5,false,use_existing_source
328785,1110011111000100000001111110001011011011,5,false,use_existing_source
328787,1011010010001001000010010000111100110111,5,false,use_existing_source
328789,1100101111011110111111000011101001001010,5,false,use_existing_source
328791,1110110000000011110011110101011110000110,5,false,use_existing_source
328793,0011110011001111111010111111011011011000,5,false,use_existing_source
328795,0101101011111101101100011011111100100001,5,false,use_existing_source
328797,1010010111101010101000110101101101111010,5,false,use_existing_source
328799,1011101001100010111110010000000000000000,5,false,use_existing_source
328801,1001001010110100111000011001001110000110,5,false,use_existing_source
328803,0110011000010110000100000010111111110011,5,false,use_existing_source
328805,0010111101000111011001011011011101101010,5,false,use_existing_source
328807,1110010000000011000011110101110000101000,5,false,use_existing_source
328809,1110111110000110100001000001010100000101,5,false,use_existing_source
328811,0001101001001111010010101100000000101000,5,false,use_existing_source
328813,1001101011011010101001010000100100001111,5,false,use_existing_source
328815,1100111100011011001000001100011101000001,5,false,use_existing_source
328817,1000100101001101000001011100111111101011,5,false,use_existing_source
